ItemCode,Name,EngName,Cat,Type,Overall,Core,BoJCore,WesternCore,CPIExImpRents,CPIExImpRents&FF,GoodsExFFE,GenSerExRents,Ser,Foods,Alcohol,ImpRents,Energy,FreshFoods,in2020,in2015,in2010,in2005r,in2005,Name20,Cat20,weight20,Name15,Cat15,weight15,Name10,Cat10,weight10,Name05r,Cat05r,weight05r,Name05,Cat05,weight05,yoy_std,yoy_std_cat,freq_of_adj,UedaCat,Chg_in_months,freq_cat
5195,子供用ズボン（春夏物）,Children's trousers (for spring & summer),4,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,子供用ズボン（春夏物）,4,7,,,,,,,,,,,,,2.084365369,Mid,#N/A,Textiles,#N/A,Mid
5196,子供用ズボン（秋冬物）,Children's trousers (for autumn & winter),4,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,子供用ズボン（秋冬物）,4,11,,,,,,,,,,,,,3.009059671,Mid,#N/A,Textiles,#N/A,Mid
5202,ワイシャツ,Men's business shirts,4,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,ワイシャツ,4,6,ワイシャツ（長袖）,4,6,ワイシャツ（長袖）,4,5,ワイシャツ（長袖）,6,5,ワイシャツ（長袖）,6,5,2.113851138,Mid,5.5,Textiles,18.30,Mid
5203,ワイシャツ（半袖）,#N/A,4,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,,,,ワイシャツ（半袖）,4,1,ワイシャツ（半袖）,4,2,ワイシャツ（半袖）,6,3,ワイシャツ（半袖）,6,3,2.779772997,Mid,21.2,Textiles,4.73,Mid
5211,男子用スポーツシャツ（長袖）,Men's sports shirts (long sleeves),4,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,男子用スポーツシャツ（長袖）,4,4,男子用スポーツシャツ（長袖）,4,4,スポーツシャツ（長袖）,4,5,スポーツシャツ（長袖）,6,5,スポーツシャツ（長袖）,6,5,2.49305205,Mid,22.6,Textiles,4.43,Mid
5212,男子用スポーツシャツ（半袖）,Men's sports shirts (short sleeves),4,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,男子用スポーツシャツ（半袖）,4,8,男子用スポーツシャツ（半袖）,4,9,スポーツシャツ（半袖）,4,7,スポーツシャツ（半袖）,6,10,スポーツシャツ（半袖）,6,10,2.553390972,Mid,30.7,Textiles,3.26,High
5221,男子用セーター,Men's sweaters,4,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,男子用セーター,4,5,男子用セーター,4,6,男子セーター,4,5,男子セーター,6,7,男子セーター,6,7,3.698098781,Mid,32.7,Textiles,3.05,High
5231,ブラウス（長袖）,Blouses (long sleeves),4,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,ブラウス（長袖）,4,3,ブラウス（長袖）,4,4,ブラウス（長袖）,4,5,ブラウス（長袖）,6,7,ブラウス（長袖）,6,7,3.563046218,Mid,20.2,Textiles,4.95,Mid
5232,ブラウス（半袖）,Blouses (short sleeves),4,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,ブラウス（半袖）,4,5,ブラウス（半袖）,4,7,ブラウス（半袖）,4,5,ブラウス（半袖）,6,5,ブラウス（半袖）,6,5,4.76409047,High,40.4,Textiles,2.48,High
5233,婦人用Ｔシャツ（長袖）,Women's T-shirts (long sleeves),4,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,婦人用Ｔシャツ（長袖）,4,8,婦人用Ｔシャツ（長袖）,4,10,婦人Ｔシャツ（長袖）,4,9,婦人Ｔシャツ（長袖）,6,10,婦人Ｔシャツ（長袖）,6,10,3.540520319,Mid,33.6,Textiles,2.98,High
5234,婦人用Ｔシャツ（半袖）,Women's T-shirts (short sleeves),4,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,婦人用Ｔシャツ（半袖）,4,12,婦人用Ｔシャツ（半袖）,4,14,婦人Ｔシャツ（半袖）,4,14,婦人Ｔシャツ（半袖）,6,15,婦人Ｔシャツ（半袖）,6,15,3.751902791,Mid,37.9,Textiles,2.64,High
5241,婦人用セーター（長袖）,Women's sweaters (long sleeves),4,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,婦人用セーター（長袖）,4,11,婦人用セーター（長袖）,4,15,婦人セーター（長袖）,4,13,婦人セーター（長袖）,6,18,婦人セーター（長袖）,6,18,3.251564579,Mid,42.1,Textiles,2.38,High
5242,婦人用セーター（半袖）,Women's sweaters (short sleeves),4,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,婦人用セーター（半袖）,4,3,婦人用セーター（半袖）,4,4,婦人セーター（半袖）,4,3,婦人セーター（半袖）,6,4,婦人セーター（半袖）,6,4,3.025930259,Mid,46.0,Textiles,2.17,High
5243,子供用Ｔシャツ（長袖）,Children's T-shirts (long sleeves),4,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,子供用Ｔシャツ（長袖）,4,3,子供用Ｔシャツ（長袖）,4,3,子供Ｔシャツ（長袖）,4,3,子供Ｔシャツ（長袖）,6,4,子供Ｔシャツ（長袖）,6,4,3.453389091,Mid,36.2,Textiles,2.76,High
5244,子供用Ｔシャツ（半袖）,Children's T-shirts (short sleeves),4,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,子供用Ｔシャツ（半袖）,4,3,子供用Ｔシャツ（半袖）,4,3,子供Ｔシャツ（半袖）,4,3,子供Ｔシャツ（半袖）,6,4,子供Ｔシャツ（半袖）,6,4,3.354241047,Mid,41.5,Textiles,2.41,High
5301,男子用シャツ（半袖）,Men's undershirts,4,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,男子用シャツ（半袖）,4,5,男子用シャツ（半袖）,4,5,男子シャツ,4,5,男子シャツ,6,6,男子シャツ,6,6,2.900388343,Mid,8.6,Textiles,11.57,Mid
5311,男子用パンツ,Men's underpants,4,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,男子用パンツ,4,3,男子用パンツ,4,5,男子パンツ,4,5,男子ブリーフ,6,5,男子ブリーフ,6,5,2.152074286,Mid,8.2,Textiles,12.15,Mid
5331,男子用パジャマ,Men's pajamas,4,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,男子用パジャマ,4,2,男子用パジャマ,4,3,男子パジャマ,4,3,男子パジャマ,6,4,男子パジャマ,6,4,3.070483438,Mid,19.6,Textiles,5.09,Mid
5341,ブラジャー,Brassieres,4,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,ブラジャー,4,3,ブラジャー,4,3,ブラジャー,4,3,ブラジャー,6,5,ブラジャー,6,5,2.128756394,Mid,10.7,Textiles,9.34,Mid
5351,婦人用ショーツ,Panties,4,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,婦人用ショーツ,4,8,婦人用ショーツ,4,8,婦人ショーツ,4,9,婦人ショーツ,6,14,婦人ショーツ,6,14,2.012031677,Mid,5.7,Textiles,17.45,Mid
5361,ランジェリー,Lingeries,4,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,ランジェリー,4,8,ランジェリー,4,8,ランジェリー,4,9,スリップ,6,5,スリップ,6,5,3.300519532,Mid,11.3,Textiles,8.82,Mid
5372,子供用下着,Children's underwear,4,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,子供用下着,4,4,子供用シャツ,4,4,子供シャツ,4,4,子供シャツ,6,5,子供シャツ,6,5,2.209510044,Mid,6.2,Textiles,16.18,Mid
5501,帽子,Hats & caps,4,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,帽子,4,5,帽子,4,6,帽子,4,5,帽子,6,6,帽子,6,6,2.786536924,Mid,16.8,Textiles,5.94,Mid
5511,ネクタイ,Neckties,4,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,ネクタイ,4,1,ネクタイ,4,2,ネクタイ,4,2,ネクタイ,6,4,ネクタイ,6,4,2.932545349,Mid,11.1,Textiles,8.97,Mid
5521,男子用靴下,Men's socks,4,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,男子用靴下,4,7,男子用靴下,4,7,男子靴下,4,7,男子靴下,6,8,男子靴下,6,8,1.98486816,Low,6.2,Textiles,16.01,Mid
5531,婦人用ストッキング,Women's stockings,4,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,婦人用ストッキング,4,2,婦人用ストッキング,4,3,婦人ストッキング,4,3,婦人ストッキング,5,4,婦人ストッキング,5,4,2.714325634,Mid,4.0,Textiles,25.28,Mid
5541,婦人用ソックス,Women's socks,4,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,婦人用ソックス,4,8,婦人用ソックス,4,9,婦人ソックス,4,8,婦人ソックス,6,8,婦人ソックス,6,8,1.514087437,Low,8.0,Textiles,12.50,Mid
5571,ベルト,Belts,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,ベルト,6,2,ベルト,6,3,ベルト,6,3,ベルト,9,3,ベルト,9,3,1.743919757,Low,5.4,Other industrial products,18.40,Mid
5572,マフラー,Mufflers,4,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,マフラー,4,3,マフラー,4,5,マフラー,4,5,マフラー,6,3,マフラー,6,3,6.194454877,High,40.6,Textiles,2.46,High
5601,男子靴,Men's shoes,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,男子靴,6,10,男子靴,6,12,男子靴,6,10,男子靴,9,11,男子靴,9,11,2.210657213,Mid,7.6,Other industrial products,13.20,Mid
5611,婦人靴,Women's shoes,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,婦人靴,6,16,婦人靴,6,24,婦人靴,6,20,婦人靴,9,21,婦人靴,9,21,2.440176261,Mid,6.8,Other industrial products,14.79,Mid
5631,運動靴,Canvas shoes,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,運動靴,6,10,運動靴,6,14,運動靴,6,11,運動靴（大人用）,8,6,運動靴（大人用）,8,6,3.52822044,Mid,5.9,Other industrial products,16.82,Mid
5632,運動靴（子供用）,#N/A,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,運動靴（子供用）,8,6,運動靴（子供用）,8,6,3.364228174,Mid,#N/A,Other industrial products,#N/A,Mid
5641,子供靴,Children's shoes,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,子供靴,6,8,子供靴,6,3,子供靴,6,3,子供靴,9,3,子供靴,9,3,2.1627028,Mid,8.1,Other industrial products,12.32,Mid
5651,草履,#N/A,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,草履,9,1,草履,9,1,2.503666443,Mid,#N/A,Other industrial products,#N/A,Mid
5652,スリッパ,Slippers,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,スリッパ,6,2,スリッパ,6,3,スリッパ,6,2,,,,,,,3.393380442,Mid,9.1,Other industrial products,11.00,Mid
5671,サンダル,Sandals,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,サンダル,6,1,サンダル,6,2,サンダル,6,2,サンダル,9,3,サンダル,9,3,2.270451716,Mid,5.2,Other industrial products,19.33,Mid
5711,クリーニング代Ａ,Laundry charges-A,19,PriSer,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,クリーニング代Ａ,19,7,洗濯代Ａ,19,9,洗濯代（ワイシャツ）,18,11,洗濯代（ワイシャツ）,21,10,洗濯代（ワイシャツ）,21,10,2.057529549,Mid,1.8,Services related to domestic duties,54.62,Mid
5712,クリーニング代Ｂ,Laundry charges-B,19,PriSer,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,クリーニング代Ｂ,19,7,洗濯代Ｂ,19,9,洗濯代（背広服上下）,18,11,洗濯代（背広服上下）,21,16,洗濯代（背広服上下）,21,16,1.748669208,Low,3.3,Services related to domestic duties,29.99,Mid
5721,履物修理代,Footwear repair charges,19,PriSer,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,履物修理代,19,2,履物修理代,19,2,履物修理代,18,2,履物修理代,21,2,履物修理代,21,2,1.820427555,Low,1.4,Services related to domestic duties,69.75,Mid
5731,被服賃借料,Charges for clothing rent,22,PriSer,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,被服賃借料,22,3,被服賃借料,22,4,被服賃借料,21,3,被服賃借料,24,2,被服賃借料,24,2,1.120532485,Low,0.7,Services related to communication/culture/recreation,152.06,Low
6001,総合かぜ薬,Medicines for cold,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,総合かぜ薬,6,11,総合かぜ薬,6,10,感冒薬,6,11,感冒薬,8,12,感冒薬,8,12,7.243284225,High,17.3,Other industrial products,5.76,Mid
6002,解熱鎮痛剤,Antipyretic & analgesic medicines,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,解熱鎮痛剤,6,5,解熱鎮痛剤,6,4,解熱鎮痛剤,6,5,解熱鎮痛剤,8,5,解熱鎮痛剤,8,5,3.721583693,Mid,19.3,Other industrial products,5.19,Mid
6003,鼻炎薬,Medicines for rhinitis,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,鼻炎薬,6,8,鼻炎薬,6,7,鼻炎薬,6,7,鼻炎薬,8,3,鼻炎薬,8,3,1.941586317,Low,14.8,Other industrial products,6.74,Mid
6012,胃腸薬,Gastrointestinal medicines,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,胃腸薬,6,9,胃腸薬,6,8,胃腸薬,6,9,胃腸薬,8,9,胃腸薬,8,9,2.849191616,Mid,12.6,Other industrial products,7.91,Mid
6021,ビタミン剤Ａ,Vitamin preparations-A,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,ビタミン剤Ａ,6,4,ビタミン剤Ａ,6,3,ビタミン剤Ａ,6,4,ビタミン剤Ａ,8,19,ビタミン剤Ａ,8,19,3.519245982,Mid,5.9,Other industrial products,17.08,Mid
6022,ビタミン剤Ｂ,Vitamin preparations-B,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,ビタミン剤Ｂ,6,4,ビタミン剤Ｂ,6,3,ビタミン剤Ｂ,6,4,ビタミン剤Ｂ,8,19,ビタミン剤Ｂ,8,19,1.348086384,Low,13.8,Other industrial products,7.22,Mid
6031,ドリンク剤,Health drinks,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,ドリンク剤,6,19,ドリンク剤,6,22,ドリンク剤,6,28,ドリンク剤,8,9,ドリンク剤,8,9,2.778076657,Mid,6.7,Other industrial products,14.83,Mid
6051,皮膚病薬,Dermal medicines,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,皮膚病薬,6,7,皮膚病薬,6,5,皮膚病薬,6,5,皮膚病薬,8,6,皮膚病薬,8,6,2.581353755,Mid,15.5,Other industrial products,6.46,Mid
6061,はり薬,Plasters,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,はり薬,6,6,はり薬,6,6,はり薬,6,6,はり薬,8,6,はり薬,8,6,4.133229535,High,11.5,Other industrial products,8.68,Mid
6062,目薬,Eyewashes,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,目薬,6,8,目薬,6,6,目薬,6,6,目薬,8,6,目薬,8,6,2.583817066,Mid,17.4,Other industrial products,5.74,Mid
6090,健康保持用摂取品Ａ,Health fortification-A,3,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,健康保持用摂取品Ａ,3,19,健康保持用摂取品Ａ,3,20,サプリメント,6,36,サプリメント,8,14,サプリメント,8,14,4.359235812,High,#N/A,Food products,#N/A,High
6091,漢方薬,Chinese medicines,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,漢方薬,6,8,漢方薬,6,7,漢方薬,6,7,漢方薬,8,14,漢方薬,8,14,1.635297439,Low,11.0,Other industrial products,9.09,Mid
6094,健康保持用摂取品Ｂ,Health fortification-B,3,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,健康保持用摂取品Ｂ,3,19,健康保持用摂取品Ｂ,3,20,,,,,,,,,,1.524430677,Low,#N/A,Food products,#N/A,Low
6095,入浴剤,Bath additives,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,入浴剤,6,3,入浴剤,6,6,浴用剤,6,5,浴用剤,8,5,浴用剤,8,5,2.879589752,Mid,21.2,Other industrial products,4.73,Mid
6101,生理用ナプキン,Sanitary napkins,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,生理用ナプキン,6,7,生理用ナプキン,6,8,生理用ナプキン,6,10,生理用ナプキン,8,11,生理用ナプキン,8,11,4.905459991,High,26.0,Other industrial products,3.84,High
6102,マスク,Masks,4,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,マスク,4,20,マスク,4,4,,,,,,,,,,6.297520578,High,17.2,Textiles,5.81,Mid
6121,眼鏡,Spectacles,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,眼鏡,6,18,眼鏡,6,17,眼鏡,6,20,眼鏡,8,27,眼鏡,8,27,1.55277939,Low,2.4,Other industrial products,42.06,Mid
6131,体温計,#N/A,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,,,,,,,体温計,6,7,体温計,8,3,体温計,8,3,3.669990027,Mid,#N/A,Other industrial products,#N/A,Mid
6141,紙おむつ（乳幼児用）,Disposable diapers (for babies),6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,紙おむつ（乳幼児用）,6,5,紙おむつ（乳幼児用）,6,5,紙おむつ（乳幼児用）,6,6,紙おむつ,8,12,紙おむつ,8,12,3.536372086,Mid,19.2,Other industrial products,5.20,Mid
6142,紙おむつ（大人用）,Disposable diapers (for adults),6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,紙おむつ（大人用）,6,5,紙おむつ（大人用）,6,5,紙おむつ（大人用）,6,6,,,,,,,5.327831984,High,23.2,Other industrial products,4.31,Mid
6161,コンタクトレンズ,Contact lenses,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,コンタクトレンズ,6,12,コンタクトレンズ,6,10,コンタクトレンズ,6,10,コンタクトレンズ,8,8,コンタクトレンズ,8,8,2.723523589,Mid,2.9,Other industrial products,34.21,Mid
6171,血圧計,Sphygmomanometers,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,血圧計,6,4,血圧計,6,5,血圧計,6,4,血圧計,8,5,血圧計,8,5,4.774939159,High,27.3,Other industrial products,3.66,High
6172,補聴器,Hearing aids,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,補聴器,6,7,補聴器,6,5,,,,,,,,,,1.137252287,Low,0.9,Other industrial products,109.75,Low
6173,サポーター,Supporters,4,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,サポーター,4,4,サポーター,4,5,,,,,,,,,,1.926412866,Low,4.9,Textiles,20.48,Mid
6181,コンタクトレンズ用剤,Contact lenses cleaning solution,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,コンタクトレンズ用剤,6,3,コンタクトレンズ用剤,6,4,コンタクトレンズ用剤,6,5,コンタクトレンズ用剤,8,5,コンタクトレンズ用剤,8,5,2.554554759,Mid,18.4,Other industrial products,5.44,Mid
6182,軽度失禁用品,Supplies for slight incontinence,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,軽度失禁用品,6,3,,,,,,,,,,,,,4.407850872,High,#N/A,Other industrial products,#N/A,High
6200,診療代,Medical treatment,12,PubSer,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,診療代,12,229,診療代,12,207,診療代,11,196,診療代,14,209,診療代,14,209,5.03874911,High,0.0, Services related to medical care/welfare (public),,High
6210,出産入院料,#N/A,20,PriSer,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,,,,出産入院料,20,2,出産入院料,19,3,,,,,,,3.556400254,Mid,8.1,Services related to medical care/welfare,12.42,Mid
6211,出産入院料（国立）,#N/A,20,PriSer,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,出産入院料（国立）,22,7,出産入院料（国立）,22,7,4.080343713,High,#N/A,Services related to medical care/welfare,#N/A,High
6212,出産入院料（公立）,#N/A,20,PriSer,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,出産入院料（公立）,22,14,出産入院料（公立）,22,14,4.350911015,High,#N/A,Services related to medical care/welfare,#N/A,High
6221,マッサージ料金,Charges for massage,20,PriSer,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,マッサージ料金,20,11,マッサージ料金,20,10,マッサージ料金,19,10,マッサージ料金,22,7,マッサージ料金,22,7,1.214321842,Low,0.5,Services related to medical care/welfare,220.51,Low
6222,人間ドック受診料,Fees for complete medical checkup,20,PriSer,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,人間ドック受診料,20,12,人間ドック受診料,20,10,人間ドック受診料,19,8,人間ドック受診料,22,4,人間ドック受診料,22,4,0.560875569,Low,1.0,Services related to medical care/welfare,100.38,Low
6223,予防接種料,Fees for vaccination,20,PriSer,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,予防接種料,20,8,予防接種料,20,8,予防接種料,19,4,,,,,,,4.395917399,High,8.9,Services related to medical care/welfare,11.25,Mid
7008,普通運賃（ＪＲ以外）,(ordinary fares),13,PubSer,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,普通運賃（ＪＲ以外）,13,17,普通運賃（ＪＲ以外）,13,21,普通運賃（ＪＲ以外）,12,24,普通運賃（JR以外）,15,28,普通運賃（JR以外）,15,28,3.241471473,Mid,#N/A,Services related to forwarding/communication (public),#N/A,Mid
7009,通学定期（ＪＲ以外）,(students' season tickets),13,PubSer,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,通学定期（ＪＲ以外）,13,4,通学定期（ＪＲ以外）,13,5,通学定期（ＪＲ以外）,12,5,通学定期（JR以外）,15,5,通学定期（JR以外）,15,5,3.385720012,Mid,#N/A,Services related to forwarding/communication (public),#N/A,Mid
7010,通勤定期（ＪＲ以外）,(commuters' season tickets),13,PubSer,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,通勤定期（ＪＲ以外）,13,19,通勤定期（ＪＲ以外）,13,16,通勤定期（ＪＲ以外）,12,16,通勤定期（JR以外）,15,16,通勤定期（JR以外）,15,16,3.708832426,Mid,#N/A,Services related to forwarding/communication (public),#N/A,Mid
7029,通学定期（ＪＲ）,(students' season tickets),13,PubSer,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,通学定期（ＪＲ）,13,4,通学定期（ＪＲ）,13,7,通学定期（ＪＲ）,12,5,通学定期（JR）,15,7,通学定期（JR）,15,7,5.487325351,High,#N/A,Services related to forwarding/communication (public),#N/A,High
7030,通勤定期（ＪＲ）,(commuters' season tickets),13,PubSer,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,通勤定期（ＪＲ）,13,14,通勤定期（ＪＲ）,13,17,通勤定期（ＪＲ）,12,13,通勤定期（JR）,15,15,通勤定期（JR）,15,15,2.895858751,Mid,#N/A,Services related to forwarding/communication (public),#N/A,Mid
7050,一般路線バス代,Fixed route bus fares,13,PubSer,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,一般路線バス代,13,11,一般路線バス代,13,17,一般路線バス代,12,19,バス代,15,27,バス代,15,27,2.591906384,Mid,0.3,Services related to forwarding/communication (public),375.75,Low
7057,高速バス代,Expressway bus fares,13,PubSer,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,高速バス代,13,4,高速バス代,13,4,高速バス代,12,5,,,,,,,1.224597758,Low,2.0,Services related to forwarding/communication (public),49.14,Mid
7060,タクシー代,Taxi fares,13,PubSer,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,タクシー代,13,12,タクシー代,13,18,タクシー代,12,18,タクシー代,15,21,タクシー代,15,21,3.284195908,Mid,1.2,Services related to forwarding/communication (public),83.85,Low
7070,航空運賃,Airplane fares,13,PubSer,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,航空運賃,13,16,航空運賃,13,22,航空運賃,12,22,航空運賃,15,23,航空運賃,15,23,5.850238174,High,#N/A,Services related to forwarding/communication (public),#N/A,High
7105,軽乗用車,Light motor vehicles (0.66L or less),6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,軽乗用車,6,49,軽乗用車,6,40,軽乗用車,6,35,軽乗用車,8,31,軽乗用車,8,31,1.535051315,Low,#N/A,Other industrial products,#N/A,Low
7106,小型乗用車,Small motor vehicles,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,小型乗用車,6,60,小型乗用車Ａ,6,55,小型乗用車Ａ,6,44,小型乗用車Ａ,8,40,小型乗用車Ａ,8,40,1.815455935,Low,#N/A,Other industrial products,#N/A,Low
7107,小型乗用車Ｂ,#N/A,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,,,,,,,小型乗用車Ｂ,6,18,小型乗用車Ｂ,8,36,小型乗用車Ｂ,8,36,1.874980052,Low,#N/A,Other industrial products,#N/A,Low
7110,小型乗用車Ｂ,#N/A,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,,,,小型乗用車Ｂ,6,5,小型乗用車（輸入品）,6,4,小型乗用車（輸入品）,8,4,小型乗用車（輸入品）,8,4,2.346726511,Mid,#N/A,Other industrial products,#N/A,Mid
7113,普通乗用車Ａ,Motor vehicles-A,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,普通乗用車Ａ,6,88,普通乗用車Ａ,6,80,普通乗用車,6,58,普通乗用車,8,45,普通乗用車,8,45,0.630700454,Low,#N/A,Other industrial products,#N/A,Low
7115,普通乗用車Ｂ,Motor vehicles-B,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,普通乗用車Ｂ,6,27,普通乗用車Ｂ,6,20,普通乗用車（輸入品）,6,18,普通乗用車（輸入品）,8,22,普通乗用車（輸入品）,8,22,2.293161063,Mid,#N/A,Other industrial products,#N/A,Mid
